448.3186364,9863.01,1206.6,1132.2,1000.8,798.9,4151,46,150,90.23913043,72,22,7.5,3.272727273,3242.1,420,17.2,7.719285714
66.941875,1071.07,214.7,94.6,194.17,201.3,152,6,50,25.33333333,50.3,15,20,3.353333333,583,73,51,7.98630137
450.4666667,10811.2,956.8,1500.3,1399.2,1242.8,2912,43,100,67.72093023,528.5,118,20,4.478813559,5423,678,19,7.998525074
383.061,7661.22,1596.1,1168.1,1266.54,560.26,2520,27,400,93.33333333,925.1,124,36.8,7.460483871,2517.7,346,35,7.276589595
466.6125,11198.7,1160.1,1363.3,1062.8,1244,5090,46,200,110.6521739,1330.8,256,20,5.1984375,3421.9,401,32,8.533416459
221.95,4439,606.3,764.1,473.4,402.5,2000,20,100,100,0.2,1,0.2,0.2,1883.8,301,14,6.258471761
363.0736364,7987.62,1136.8,1115.2,680.9,1020.52,3500,15,400,233.3333333,435.7,79,15.6,5.515189873,2927.3,375,19.2,7.806133333
169.7445455,3734.38,945.03,429.73,460.6,313.99,934,18,100,51.88888889,234.9,40,30,5.8725,1666.7,319,18.7,5.22476489
525.35,12608.4,1655.86,1227.6,1489.71,1049.6,5773.97,33,300,174.9687879,177.6,26,16.9,6.830769231,5404.6,747,33,7.235073628
274.0654167,6577.57,754.1,822.47,790.6,474.2,1854.14,23,180,80.61478261,230.3,53,15,4.345283019,2877.2,539,31,5.338033395
266.8071429,3735.3,994.59,298.4,853.31,586.3,1165,15,200,77.66666667,372,58,41,6.413793103,1491.8,284,20.3,5.252816901
280.5741667,6733.78,254,559.08,471,633,2419.38,24,170,100.8075,187.4,61,10,3.072131148,2104.6,435,17,4.83816092
346.7477273,7628.45,1372.8,691.4,852.4,535,2270,24,300,94.58333333,376.9,69,18.6,5.462318841,3345.55,516,29.5,6.483624031
455.8045455,10027.7,1602.6,921.5,1008.8,890.2,4370,45,200,97.11111111,792.4,124,42.6,6.390322581,2643.3,352,27,7.509375
274.9454545,6048.8,719.9,736.1,964.3,591,2560,26,200,98.46153846,420.5,81,17.8,5.191358025,1864.1,231,21,8.06969697
144.5708333,3469.7,463.2,318.6,370.2,338.3,580,16,60,36.25,136.9,14,19,9.778571429,1410.1,283,19,4.982685512
46.1295,922.59,120.5,111.5,115.7,142.9,310,12,90,25.83333333,56.7,15,11.5,3.78,102.7,29,17,3.54137931
204.0359091,4488.79,831.2,717,819.6,217.6,1540,22,100,70,368,62,16,5.935483871,1591.3,218,40,7.299541284
326.4545455,7182,1187.1,1291.5,751.8,534,2468,33,200,74.78787879,357,46,51.5,7.760869565,2803,369,20,7.596205962
243.5166667,4383.3,621.2,464.3,763.4,524.7,940,11,200,85.45454545,186.2,30,34.8,6.206666667,2024.1,255,36.4,7.937647059
167.3708333,4016.9,766.9,538,533.1,755.6,1600,8,200,200,68.6,15,12.5,4.573333333,1436.3,181,30,7.935359116
255.19,5103.8,429.1,463.85,511.05,474.4,965.15,11,200,87.74090909,72.7,12,13,6.058333333,2478.6,345,19,7.184347826
310.8318182,6838.3,945.9,739.6,832.5,587.1,1551,21,200,73.85714286,235.6,38,30,6.2,3239,430,26,7.53255814
262.6277778,4727.3,813.6,760.2,994.4,608.9,2050,14,200,146.4285714,276.4,50,23.5,5.528,1648.3,417,26.1,3.952757794
369.585,8870.04,610,758.3,749.8,751.8,2300,19,200,121.0526316,372.1,49,22.8,7.593877551,4179.1,608,21,6.873519737
448.85,9874.7,1192,1212.3,1212.6,694.1,4100,31,200,132.2580645,161,17,20,9.470588235,4179.1,710,28,5.886056338
307.2583333,7374.2,1031.9,671.3,427.1,608.5,3378,23,400,146.8695652,894.4,71,88.7,12.5971831,1972,295,31.2,6.684745763
158.841,3176.82,558.8,473.9,727.11,288,1464.62,18,150,81.36777778,59.2,18,26,3.288888889,1138.9,177,15,6.434463277
522.9458333,12550.7,1270.7,1436.3,1781.21,1483.9,5554.6,22,400,252.4818182,713.6,68,110,10.49411765,4420.2,495,22,8.92969697
591.9040909,13021.89,1858,1462.6,1855.5,1405.5,5889,61,200,96.54098361,919.4,107,26.5,8.592523364,4305.3,455,31,9.462197802
287.3045455,6320.7,836,962.6,678.9,470.5,1690,25,400,67.6,386.2,53,18,7.286792453,3104.6,472,24,6.577542373
152.15,3347.3,270,360.1,596.6,278.4,1350,12,200,112.5,425.9,51,19,8.350980392,998.4,100,39,9.984
374.4090909,8237,282.3,615.7,637.3,773.9,3875,34,400,113.9705882,1019.8,124,49.5,8.224193548,2326.7,257,28.5,9.053307393
593.6590909,13060.5,1905.1,1269.1,1269.6,986.9,6054,37,200,163.6216216,825.8,106,28.3,7.790566038,4946.6,542,22,9.126568266
217.6009091,4787.22,723.3,470.6,465.3,417.39,653.23,10,200,65.323,60.9,10,15,6.09,2986.1,388,28,7.696134021
376.8179167,9043.63,1150.47,950.58,1325.07,946.19,2745.66,42,100,65.37285714,440.04,71,26.4,6.197746479,3793.2,545,24.9,6.96
375.13,7502.6,1761.8,825.3,1467,730.2,3320,23,200,144.3478261,191.5,42,11.2,4.55952381,2669.2,290,30,9.204137931
235.2081818,5174.58,801.88,483.2,583.61,450.75,1129.46,13,200,86.88153846,102.9,16,26.4,6.43125,2650.5,380,33,6.975
200.535,4010.7,661.8,466.3,359.9,436.2,591,16,100,36.9375,35,6,15,5.833333333,2383.4,397,31,6.003526448
266.64125,6399.39,1147.4,663.4,658.6,394.2,1903,19,200,100.1578947,288.5,46,27.3,6.27173913,2711.9,356,22,7.617696629
241.3863636,5310.5,705.7,459.2,482,506,1235,16,100,77.1875,64.4,15,14.5,4.293333333,3049.1,327,20.5,9.324464832
311.5318182,6853.7,1340.6,1040.2,757.7,720.1,3040,36,200,84.44444444,235,33,22,7.121212121,2063.8,193,30,10.69326425
264.4636364,5818.2,778.6,658.7,566.5,801.7,1045.4,14,200,74.67142857,124.6,15,36,8.306666667,3762.2,410,32,9.176097561
392.4458333,9418.7,1696.8,874.4,1063,987.1,2419,29,200,83.4137931,251.9,41,23,6.143902439,4800,474,43,10.12658228
221.4608333,5315.06,520.6,415.2,250.2,370.21,839.91,14,100,59.99357143,294.3,42,15,7.007142857,2889.7,440,24,6.5675
271.64375,6519.45,671.6,764.9,494.9,429.9,880,15,200,58.66666667,1019.3,132,22.4,7.721969697,2822.2,487,25.6,5.795071869
209.8541667,5036.5,723.5,442,387.1,409.6,1220,14,260,87.14285714,93.5,12,20,7.791666667,2073,299,39,6.933110368
